trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,tripduration_mins,trip_date,trip_day,trip_month,trip_hour,age,gender_cleaned,usertype_cleaned
25728774,2019-11-18 22:16:57 UTC,2019-11-18 22:24:13 UTC,2494,435,426,Ellis Ave & 60th St,420,Ellis Ave & 55th St,Subscriber,Male,2001,7.25,2019-11-18,18,11,22,24,Male,Subscriber
22724723,2019-05-19 15:36:36 UTC,2019-05-19 15:41:20 UTC,1045,284,426,Ellis Ave & 60th St,420,Ellis Ave & 55th St,Subscriber,Male,2000,4.73,2019-05-19,19,5,15,25,Male,Subscriber
25829945,2019-12-05 13:27:25 UTC,2019-12-05 13:36:36 UTC,3814,551,345,Lake Park Ave & 56th St,420,Ellis Ave & 55th St,Subscriber,Male,1949,9.18,2019-12-05,5,12,13,76,Male,Subscriber
22571581,2019-05-07 17:00:10 UTC,2019-05-07 17:02:54 UTC,3233,164,423,University Ave & 57th St,420,Ellis Ave & 55th St,Subscriber,Female,2000,2.73,2019-05-07,7,5,17,25,Female,Subscriber
21859910,2019-01-26 20:53:52 UTC,2019-01-26 20:58:01 UTC,777,249,420,Ellis Ave & 55th St,328,Ellis Ave & 58th St,Subscriber,Female,2000,4.15,2019-01-26,26,1,20,25,Female,Subscriber
22740895,2019-05-20 17:28:19 UTC,2019-05-20 17:30:22 UTC,740,123,426,Ellis Ave & 60th St,328,Ellis Ave & 58th St,Subscriber,Male,2000,2.05,2019-05-20,20,5,17,25,Male,Subscriber
22504295,2019-05-02 12:24:30 UTC,2019-05-02 12:26:34 UTC,4820,124,426,Ellis Ave & 60th St,328,Ellis Ave & 58th St,Subscriber,Male,2000,2.07,2019-05-02,2,5,12,25,Male,Subscriber
25596585,2019-10-29 11:39:12 UTC,2019-10-29 11:48:57 UTC,523,584,322,Kimbark Ave & 53rd St,328,Ellis Ave & 58th St,Subscriber,Female,2000,9.73,2019-10-29,29,10,11,25,Female,Subscriber
23375017,2019-06-26 08:37:08 UTC,2019-06-26 08:52:06 UTC,152,898,417,Cornell Ave & Hyde Park Blvd,426,Ellis Ave & 60th St,Subscriber,Male,2001,14.97,2019-06-26,26,6,8,24,Male,Subscriber
21935498,2019-02-18 19:19:32 UTC,2019-02-18 19:24:00 UTC,1291,268,420,Ellis Ave & 55th St,426,Ellis Ave & 60th St,Subscriber,Female,2000,4.47,2019-02-18,18,2,19,25,Female,Subscriber
22870576,2019-05-29 11:18:48 UTC,2019-05-29 11:22:59 UTC,606,251,420,Ellis Ave & 55th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,4.18,2019-05-29,29,5,11,25,Male,Subscriber
25468961,2019-10-18 11:27:42 UTC,2019-10-18 11:29:24 UTC,5636,102,328,Ellis Ave & 58th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,1.7,2019-10-18,18,10,11,25,Male,Subscriber
22242255,2019-04-07 17:16:41 UTC,2019-04-07 17:26:17 UTC,4266,576,426,Ellis Ave & 60th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,9.6,2019-04-07,7,4,17,25,Male,Subscriber
25402558,2019-10-13 12:04:25 UTC,2019-10-13 12:11:10 UTC,1226,405,425,Harper Ave & 59th St,426,Ellis Ave & 60th St,Subscriber,Male,2001,6.75,2019-10-13,13,10,12,24,Male,Subscriber
25631425,2019-11-03 18:39:12 UTC,2019-11-03 18:43:50 UTC,1688,277,425,Harper Ave & 59th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,4.62,2019-11-03,3,11,18,25,Male,Subscriber
25203927,2019-09-29 21:18:47 UTC,2019-09-29 21:28:49 UTC,1166,602,322,Kimbark Ave & 53rd St,426,Ellis Ave & 60th St,Subscriber,Male,2001,10.03,2019-09-29,29,9,21,24,Male,Subscriber
24591202,2019-08-25 14:20:09 UTC,2019-08-25 14:29:34 UTC,4208,565,322,Kimbark Ave & 53rd St,426,Ellis Ave & 60th St,Subscriber,Male,2000,9.42,2019-08-25,25,8,14,25,Male,Subscriber
25734853,2019-11-19 17:44:26 UTC,2019-11-19 17:48:33 UTC,3646,246,423,University Ave & 57th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,4.1,2019-11-19,19,11,17,25,Male,Subscriber
25834202,2019-12-05 19:36:56 UTC,2019-12-05 19:40:34 UTC,1700,217,423,University Ave & 57th St,426,Ellis Ave & 60th St,Subscriber,Male,2001,3.62,2019-12-05,5,12,19,24,Male,Subscriber
22726497,2019-05-19 17:12:42 UTC,2019-05-19 17:16:08 UTC,2546,206,423,University Ave & 57th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,3.43,2019-05-19,19,5,17,25,Male,Subscriber
25580413,2019-10-27 23:23:48 UTC,2019-10-27 23:27:30 UTC,630,222,423,University Ave & 57th St,426,Ellis Ave & 60th St,Subscriber,Male,2001,3.7,2019-10-27,27,10,23,24,Male,Subscriber
25838125,2019-12-06 11:25:50 UTC,2019-12-06 11:28:42 UTC,1716,171,423,University Ave & 57th St,426,Ellis Ave & 60th St,Subscriber,Male,2000,2.85,2019-12-06,6,12,11,25,Male,Subscriber
22651206,2019-05-14 14:56:20 UTC,2019-05-14 15:29:54 UTC,3531,2014,100,Orleans St & Merchandise Mart Plaza,339,Emerald Ave & 31st St,Subscriber,Male,2000,33.57,2019-05-14,14,5,14,25,Male,Subscriber
25922113,2019-12-21 13:57:01 UTC,2019-12-21 14:06:16 UTC,3758,554,132,Wentworth Ave & 24th St (Temp),339,Emerald Ave & 31st St,Subscriber,Female,1951,9.23,2019-12-21,21,12,13,74,Female,Subscriber
24072290,2019-07-31 08:48:18 UTC,2019-07-31 09:00:50 UTC,2133,752,66,Clinton St & Lake St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1958,12.53,2019-07-31,31,7,8,67,Male,Subscriber
23853284,2019-07-20 00:24:45 UTC,2019-07-20 01:36:16 UTC,1111,4291,24,Fairbanks Ct & Grand Ave,24,Fairbanks Ct & Grand Ave,Customer,Female,2000,71.52,2019-07-20,20,7,0,25,Female,Customer
21893672,2019-02-07 13:50:48 UTC,2019-02-07 13:54:26 UTC,1824,218,264,Stetson Ave & South Water St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1958,3.63,2019-02-07,7,2,13,67,Male,Subscriber
23966335,2019-07-25 20:08:14 UTC,2019-07-25 20:16:47 UTC,824,513,35,Streeter Dr & Grand Ave,24,Fairbanks Ct & Grand Ave,Customer,Male,2000,8.55,2019-07-25,25,7,20,25,Male,Customer
22975747,2019-06-04 07:56:08 UTC,2019-06-04 08:00:48 UTC,615,280,35,Streeter Dr & Grand Ave,635,Fairbanks St & Superior St (*),Subscriber,Female,1959,4.67,2019-06-04,4,6,7,66,Female,Subscriber
22220178,2019-04-05 15:45:47 UTC,2019-04-05 16:03:17 UTC,4060,1050,196,Cityfront Plaza Dr & Pioneer Ct,41,Federal St & Polk St,Subscriber,Female,1951,17.5,2019-04-05,5,4,15,74,Female,Subscriber
25610318,2019-10-31 16:37:05 UTC,2019-10-31 16:44:37 UTC,5505,451,37,Dearborn St & Adams St,41,Federal St & Polk St,Subscriber,Female,1953,7.52,2019-10-31,31,10,16,72,Female,Subscriber
22087012,2019-03-19 16:29:14 UTC,2019-03-19 16:36:26 UTC,3926,432,51,Clark St & Randolph St,7,Field Blvd & South Water St,Subscriber,Male,1950,7.2,2019-03-19,19,3,16,75,Male,Subscriber
22288467,2019-04-11 16:10:01 UTC,2019-04-11 16:39:35 UTC,59,1774,195,Columbus Dr & Randolph St,7,Field Blvd & South Water St,Customer,Female,1956,29.57,2019-04-11,11,4,16,69,Female,Customer
24065744,2019-07-30 19:56:02 UTC,2019-07-30 20:04:20 UTC,3052,498,39,Wabash Ave & Adams St,7,Field Blvd & South Water St,Subscriber,Male,1959,8.3,2019-07-30,30,7,19,66,Male,Subscriber
23258633,2019-06-20 10:40:42 UTC,2019-06-20 11:04:51 UTC,5972,1449,180,Ritchie Ct & Banks St,97,Field Museum,Customer,Male,1957,24.15,2019-06-20,20,6,10,68,Male,Customer
24046781,2019-07-30 05:58:40 UTC,2019-07-30 06:04:42 UTC,2167,362,77,Clinton St & Madison St,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1948,6.03,2019-07-30,30,7,5,77,Male,Subscriber
25044238,2019-09-19 14:58:20 UTC,2019-09-19 15:07:10 UTC,2534,529,100,Orleans St & Merchandise Mart Plaza,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1958,8.82,2019-09-19,19,9,14,67,Male,Subscriber
22580669,2019-05-08 15:07:33 UTC,2019-05-08 15:18:05 UTC,4989,632,55,Halsted St & Roosevelt Rd,89,Financial Pl & Ida B Wells Dr (Temp),Subscriber,Male,1958,10.53,2019-05-08,8,5,15,67,Male,Subscriber
22192782,2019-04-02 15:12:53 UTC,2019-04-02 15:20:28 UTC,746,455,100,Orleans St & Merchandise Mart Plaza,89,Financial Pl & Ida B Wells Dr (Temp),Subscriber,Male,1958,7.58,2019-04-02,2,4,15,67,Male,Subscriber
25794148,2019-11-28 15:42:03 UTC,2019-11-28 17:00:47 UTC,3378,4723,426,Ellis Ave & 60th St,150,Fort Dearborn Dr & 31st St,Customer,Female,2000,78.72,2019-11-28,28,11,15,25,Female,Customer
24930679,2019-09-13 13:45:18 UTC,2019-09-13 14:28:59 UTC,840,2621,424,Museum of Science and Industry,150,Fort Dearborn Dr & 31st St,Customer,Female,1957,43.68,2019-09-13,13,9,13,68,Female,Customer
24409380,2019-08-16 08:01:29 UTC,2019-08-16 08:18:21 UTC,965,1011,3,Shedd Aquarium,150,Fort Dearborn Dr & 31st St,Subscriber,Male,1950,16.85,2019-08-16,16,8,8,75,Male,Subscriber
21895740,2019-02-07 18:38:30 UTC,2019-02-07 18:43:05 UTC,3177,275,106,State St & Pearson St,31,Franklin St & Chicago Ave,Subscriber,Male,1952,4.58,2019-02-07,7,2,18,73,Male,Subscriber
22294246,2019-04-12 07:38:37 UTC,2019-04-12 07:43:17 UTC,1884,280,77,Clinton St & Madison St,36,Franklin St & Jackson Blvd,Subscriber,Male,1957,4.67,2019-04-12,12,4,7,68,Male,Subscriber
24069388,2019-07-31 07:13:33 UTC,2019-07-31 07:18:21 UTC,6312,287,41,Federal St & Polk St,36,Franklin St & Jackson Blvd,Subscriber,Male,1958,4.78,2019-07-31,31,7,7,67,Male,Subscriber
24752758,2019-09-03 14:36:36 UTC,2019-09-03 14:45:31 UTC,160,534,197,Michigan Ave & Madison St,36,Franklin St & Jackson Blvd,Subscriber,Male,1953,8.9,2019-09-03,3,9,14,72,Male,Subscriber
24765613,2019-09-04 08:17:27 UTC,2019-09-04 08:22:51 UTC,357,324,33,State St & Van Buren St,36,Franklin St & Jackson Blvd,Subscriber,Male,2001,5.4,2019-09-04,4,9,8,24,Male,Subscriber
25809531,2019-12-03 07:12:28 UTC,2019-12-03 07:22:11 UTC,1119,582,59,Wabash Ave & Roosevelt Rd,36,Franklin St & Jackson Blvd,Subscriber,Male,1952,9.7,2019-12-03,3,12,7,73,Male,Subscriber
25211979,2019-09-30 13:28:17 UTC,2019-09-30 13:37:17 UTC,991,540,37,Dearborn St & Adams St,164,Franklin St & Lake St,Subscriber,Male,1956,9,2019-09-30,30,9,13,69,Male,Subscriber
22941839,2019-06-02 12:18:29 UTC,2019-06-02 12:40:10 UTC,5309,1301,320,Loomis St & Lexington St,164,Franklin St & Lake St,Subscriber,Male,1949,21.68,2019-06-02,2,6,12,76,Male,Subscriber
25437678,2019-10-16 07:00:54 UTC,2019-10-16 07:06:29 UTC,4832,334,43,Michigan Ave & Washington St,164,Franklin St & Lake St,Subscriber,Male,1954,5.57,2019-10-16,16,10,7,71,Male,Subscriber
23374394,2019-06-26 08:19:55 UTC,2019-06-26 08:51:18 UTC,3805,1883,141,Clark St & Lincoln Ave,287,Franklin St & Monroe St,Subscriber,Female,1959,31.38,2019-06-26,26,6,8,66,Female,Subscriber
25356497,2019-10-09 16:32:43 UTC,2019-10-09 16:38:26 UTC,1159,343,91,Clinton St & Washington Blvd,287,Franklin St & Monroe St,Subscriber,,1953,5.72,2019-10-09,9,10,16,72,Unknown,Subscriber
25036617,2019-09-19 07:21:54 UTC,2019-09-19 07:25:57 UTC,77,242,91,Clinton St & Washington Blvd,287,Franklin St & Monroe St,Subscriber,Male,1956,4.03,2019-09-19,19,9,7,69,Male,Subscriber
23032058,2019-06-07 07:00:42 UTC,2019-06-07 07:08:58 UTC,5841,496,195,Columbus Dr & Randolph St,287,Franklin St & Monroe St,Subscriber,Male,1957,8.27,2019-06-07,7,6,7,68,Male,Subscriber
25626707,2019-11-03 09:52:13 UTC,2019-11-03 09:57:12 UTC,2617,299,283,LaSalle St & Jackson Blvd,287,Franklin St & Monroe St,Subscriber,Male,1953,4.98,2019-11-03,3,11,9,72,Male,Subscriber
25732633,2019-11-19 12:46:55 UTC,2019-11-19 12:57:55 UTC,2552,660,125,Rush St & Hubbard St,287,Franklin St & Monroe St,Subscriber,Male,1955,11,2019-11-19,19,11,12,70,Male,Subscriber
23860840,2019-07-20 13:52:21 UTC,2019-07-20 14:08:26 UTC,2911,964,125,Rush St & Hubbard St,287,Franklin St & Monroe St,Customer,Male,2000,16.07,2019-07-20,20,7,13,25,Male,Customer
22142396,2019-03-27 08:20:02 UTC,2019-03-27 08:29:58 UTC,3377,596,111,Sedgwick St & Huron St,286,Franklin St & Quincy St,Subscriber,Female,1956,9.93,2019-03-27,27,3,8,69,Female,Subscriber
24094359,2019-08-01 09:00:45 UTC,2019-08-01 09:11:52 UTC,619,667,449,Clark St & Columbia Ave,525,Glenwood Ave & Touhy Ave,Subscriber,Male,1954,11.12,2019-08-01,1,8,9,71,Male,Subscriber
25258370,2019-10-03 11:21:45 UTC,2019-10-03 11:28:03 UTC,483,378,451,Sheridan Rd & Loyola Ave,525,Glenwood Ave & Touhy Ave,Subscriber,Male,2000,6.3,2019-10-03,3,10,11,25,Male,Subscriber
24097888,2019-08-01 13:20:18 UTC,2019-08-01 13:25:48 UTC,2768,329,346,Ada St & Washington Blvd,198,Green St & Madison St,Subscriber,Male,1959,5.48,2019-08-01,1,8,13,66,Male,Subscriber
23032356,2019-06-07 07:16:36 UTC,2019-06-07 07:19:27 UTC,1679,171,77,Clinton St & Madison St,198,Green St & Madison St,Subscriber,Male,1958,2.85,2019-06-07,7,6,7,67,Male,Subscriber
25692408,2019-11-12 07:39:49 UTC,2019-11-12 07:43:15 UTC,3568,205,77,Clinton St & Madison St,198,Green St & Madison St,Subscriber,Male,1958,3.42,2019-11-12,12,11,7,67,Male,Subscriber
21852841,2019-01-24 07:35:41 UTC,2019-01-24 07:44:01 UTC,4976,500,36,Franklin St & Jackson Blvd,198,Green St & Madison St,Subscriber,Male,1956,8.33,2019-01-24,24,1,7,69,Male,Subscriber
22587400,2019-05-08 21:11:58 UTC,2019-05-08 21:34:50 UTC,1335,1372,454,Broadway & Granville Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Female,1955,22.87,2019-05-08,8,5,21,70,Female,Subscriber
23494647,2019-07-01 17:43:59 UTC,2019-07-01 17:51:20 UTC,4236,441,354,Sheridan Rd & Greenleaf Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Male,1957,7.35,2019-07-01,1,7,17,68,Male,Subscriber
23199791,2019-06-16 21:33:22 UTC,2019-06-16 21:55:30 UTC,1879,1328,354,Sheridan Rd & Greenleaf Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Female,1955,22.13,2019-06-16,16,6,21,70,Female,Subscriber
23334338,2019-06-24 11:47:55 UTC,2019-06-24 11:52:48 UTC,2013,293,206,Halsted St & Archer Ave,135,Halsted St & 21st St,Customer,Male,2000,4.88,2019-06-24,24,6,11,25,Male,Customer
22891825,2019-05-30 16:09:38 UTC,2019-05-30 16:46:55 UTC,3121,2237,419,Lake Park Ave & 53rd St,262,Halsted St & 37th St,Subscriber,Male,1958,37.28,2019-05-30,30,5,16,67,Male,Subscriber
25061969,2019-09-20 12:06:30 UTC,2019-09-20 12:15:02 UTC,4266,511,84,Milwaukee Ave & Grand Ave,331,Halsted St & Clybourn Ave,Subscriber,Male,1949,8.52,2019-09-20,20,9,12,76,Male,Subscriber
22810045,2019-05-25 08:14:14 UTC,2019-05-25 08:22:24 UTC,6119,490,225,Halsted St & Dickens Ave,331,Halsted St & Clybourn Ave (*),Subscriber,,1955,8.17,2019-05-25,25,5,8,70,Unknown,Subscriber
23931201,2019-07-24 10:47:37 UTC,2019-07-24 11:08:49 UTC,5361,1272,225,Halsted St & Dickens Ave,225,Halsted St & Dickens Ave,Subscriber,,1955,21.2,2019-07-24,24,7,10,70,Unknown,Subscriber
24711681,2019-09-01 09:32:43 UTC,2019-09-01 09:38:02 UTC,3294,318,28,Larrabee St & Menomonee St,225,Halsted St & Dickens Ave,Subscriber,Male,1959,5.3,2019-09-01,1,9,9,66,Male,Subscriber
25484262,2019-10-19 13:16:20 UTC,2019-10-19 13:22:38 UTC,5843,377,327,Sheffield Ave & Webster Ave,225,Halsted St & Dickens Ave,Subscriber,,1955,6.28,2019-10-19,19,10,13,70,Unknown,Subscriber
22068093,2019-03-17 08:38:38 UTC,2019-03-17 08:44:17 UTC,5272,339,93,Sheffield Ave & Willow St,225,Halsted St & Dickens Ave,Subscriber,Male,1946,5.65,2019-03-17,17,3,8,79,Male,Subscriber
25622470,2019-11-02 13:02:17 UTC,2019-11-02 13:10:44 UTC,5044,507,103,Clinton St & Polk St,282,Halsted St & Maxwell St,Subscriber,Male,1954,8.45,2019-11-02,2,11,13,71,Male,Subscriber
24457150,2019-08-18 20:35:51 UTC,2019-08-18 20:39:12 UTC,4479,201,108,Halsted St & Polk St,282,Halsted St & Maxwell St,Customer,Male,2000,3.35,2019-08-18,18,8,20,25,Male,Customer
22277493,2019-04-10 08:49:17 UTC,2019-04-10 08:58:14 UTC,307,537,91,Clinton St & Washington Blvd,108,Halsted St & Polk St,Subscriber,Male,1956,8.95,2019-04-10,10,4,8,69,Male,Subscriber
23471004,2019-06-30 12:51:14 UTC,2019-06-30 13:02:06 UTC,1905,652,320,Loomis St & Lexington St,108,Halsted St & Polk St,Subscriber,Male,1949,10.87,2019-06-30,30,6,12,76,Male,Subscriber
22116374,2019-03-23 13:45:42 UTC,2019-03-23 14:13:07 UTC,2288,1645,305,Western Ave & Division St,108,Halsted St & Polk St,Subscriber,Male,1959,27.42,2019-03-23,23,3,13,66,Male,Subscriber
21787722,2019-01-09 06:07:47 UTC,2019-01-09 06:22:30 UTC,4361,883,89,Financial Pl & Ida B Wells Dr (Temp),55,Halsted St & Roosevelt Rd,Subscriber,Male,1958,14.72,2019-01-09,9,1,6,67,Male,Subscriber
22490788,2019-05-01 06:07:18 UTC,2019-05-01 06:19:10 UTC,3949,712,89,Financial Pl & Ida B Wells Dr (Temp),55,Halsted St & Roosevelt Rd,Subscriber,Male,1958,11.87,2019-05-01,1,5,6,67,Male,Subscriber
21961377,2019-02-25 06:12:42 UTC,2019-02-25 06:28:02 UTC,953,920,89,Financial Pl & Ida B Wells Dr (Temp),55,Halsted St & Roosevelt Rd,Subscriber,Male,1958,15.33,2019-02-25,25,2,6,67,Male,Subscriber
22992382,2019-06-05 06:47:51 UTC,2019-06-05 06:59:52 UTC,6081,721,89,Financial Pl & Ida B Wells Dr (Temp),55,Halsted St & Roosevelt Rd,Subscriber,Male,1958,12.02,2019-06-05,5,6,6,67,Male,Subscriber
25536276,2019-10-23 16:40:59 UTC,2019-10-23 16:43:55 UTC,3542,175,282,Halsted St & Maxwell St,55,Halsted St & Roosevelt Rd,Subscriber,Female,2000,2.92,2019-10-23,23,10,16,25,Female,Subscriber
25757244,2019-11-22 13:11:19 UTC,2019-11-23 10:33:01 UTC,3390,76902,426,Ellis Ave & 60th St,425,Harper Ave & 59th St,Subscriber,Male,2000,1281.7,2019-11-22,22,11,13,25,Male,Subscriber
25487354,2019-10-19 15:20:51 UTC,2019-10-19 15:26:05 UTC,2261,314,423,University Ave & 57th St,425,Harper Ave & 59th St,Subscriber,Male,2001,5.23,2019-10-19,19,10,15,24,Male,Subscriber
25724372,2019-11-18 13:39:44 UTC,2019-11-18 13:48:21 UTC,610,517,241,Morgan St & Polk St,261,Hermitage Ave & Polk St,Subscriber,Male,1956,8.62,2019-11-18,18,11,13,69,Male,Subscriber
25752504,2019-11-21 18:58:33 UTC,2019-11-21 18:59:48 UTC,3722,74,342,Wolcott Ave & Polk St,261,Hermitage Ave & Polk St,Subscriber,Male,2001,1.23,2019-11-21,21,11,18,24,Male,Subscriber
22194454,2019-04-02 17:08:47 UTC,2019-04-02 17:27:20 UTC,2640,1113,49,Dearborn St & Monroe St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1948,18.55,2019-04-02,2,4,17,77,Male,Subscriber
25023088,2019-09-18 13:44:00 UTC,2019-09-18 13:57:41 UTC,2431,821,49,Dearborn St & Monroe St,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1958,13.68,2019-09-18,18,9,13,67,Female,Subscriber
24333665,2019-08-12 07:13:16 UTC,2019-08-12 07:20:32 UTC,5742,435,273,Michigan Ave & 18th St,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1955,7.25,2019-08-12,12,8,7,70,Female,Subscriber
23711506,2019-07-12 14:14:55 UTC,2019-07-12 14:49:40 UTC,1343,2084,85,Michigan Ave & Oak St,255,Indiana Ave & Roosevelt Rd,Customer,Male,2000,34.73,2019-07-12,12,7,14,25,Male,Customer
23389398,2019-06-26 18:18:36 UTC,2019-06-26 18:29:29 UTC,801,653,43,Michigan Ave & Washington St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1959,10.88,2019-06-26,26,6,18,66,Male,Subscriber
24365544,2019-08-13 22:11:23 UTC,2019-08-13 22:48:36 UTC,3374,2233,535,Pulaski Rd & Congress Pkwy,433,Kedzie Ave & Harrison St,Subscriber,Male,1952,37.22,2019-08-13,13,8,22,73,Male,Subscriber
24861760,2019-09-09 17:10:37 UTC,2019-09-09 17:29:06 UTC,6207,1109,325,Clark St & Winnemac Ave,476,Kedzie Ave & Leland Ave,Subscriber,Female,1956,18.48,2019-09-09,9,9,17,69,Female,Subscriber
24588672,2019-08-25 12:51:48 UTC,2019-08-25 12:59:49 UTC,1891,481,423,University Ave & 57th St,322,Kimbark Ave & 53rd St,Subscriber,Male,2000,8.02,2019-08-25,25,8,12,25,Male,Subscriber
25816356,2019-12-03 19:42:39 UTC,2019-12-03 19:52:50 UTC,1388,611,192,Canal St & Adams St,74,Kingsbury St & Erie St,Subscriber,Male,1957,10.18,2019-12-03,3,12,19,68,Male,Subscriber
24085995,2019-07-31 19:08:54 UTC,2019-07-31 19:18:29 UTC,645,575,81,Daley Center Plaza,74,Kingsbury St & Erie St,Subscriber,Male,1957,9.58,2019-07-31,31,7,19,68,Male,Subscriber
23050757,2019-06-07 20:11:36 UTC,2019-06-07 20:19:36 UTC,3759,480,140,Dearborn Pkwy & Delaware Pl,74,Kingsbury St & Erie St,Subscriber,Male,1958,8,2019-06-07,7,6,20,67,Male,Subscriber
21851258,2019-01-23 17:19:57 UTC,2019-01-23 17:33:30 UTC,2442,813,142,McClurg Ct & Erie St,74,Kingsbury St & Erie St,Subscriber,Male,1957,13.55,2019-01-23,23,1,17,68,Male,Subscriber
25286335,2019-10-05 09:24:29 UTC,2019-10-05 09:32:58 UTC,3048,508,161,Rush St & Superior St,74,Kingsbury St & Erie St,Subscriber,Male,1957,8.47,2019-10-05,5,10,9,68,Male,Subscriber
25828966,2019-12-05 10:36:31 UTC,2019-12-05 10:40:12 UTC,1219,220,74,Kingsbury St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1958,3.67,2019-12-05,5,12,10,67,Male,Subscriber
24357505,2019-08-13 16:46:46 UTC,2019-08-13 16:50:11 UTC,1694,204,74,Kingsbury St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1957,3.4,2019-08-13,13,8,16,68,Male,Subscriber
24472215,2019-08-19 17:29:30 UTC,2019-08-19 17:41:09 UTC,4451,698,211,St. Clair St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,2001,11.63,2019-08-19,19,8,17,24,Male,Subscriber
24119015,2019-08-02 11:40:21 UTC,2019-08-02 12:21:35 UTC,5595,2474,23,Orleans St & Elm St,627,LaSalle Dr & Huron St,Subscriber,Female,1958,41.23,2019-08-02,2,8,11,67,Female,Subscriber
22195591,2019-04-02 17:52:29 UTC,2019-04-02 17:56:34 UTC,6454,245,81,Daley Center Plaza,40,LaSalle St & Adams St,Subscriber,Male,1956,4.08,2019-04-02,2,4,17,69,Male,Subscriber
23984015,2019-07-26 17:38:36 UTC,2019-07-26 17:55:01 UTC,5203,984,161,Rush St & Superior St,40,LaSalle St & Adams St,Customer,Male,2000,16.4,2019-07-26,26,7,17,25,Male,Customer
21830316,2019-01-17 08:37:25 UTC,2019-01-17 08:47:03 UTC,1156,578,301,Clark St & Schiller St,181,LaSalle St & Illinois St,Subscriber,Male,1958,9.63,2019-01-17,17,1,8,67,Male,Subscriber
25230351,2019-10-01 12:03:27 UTC,2019-10-01 12:33:07 UTC,382,1779,329,Lake Shore Dr & Diversey Pkwy,181,LaSalle St & Illinois St,Subscriber,Male,1957,29.65,2019-10-01,1,10,12,68,Male,Subscriber
25828568,2019-12-05 09:22:43 UTC,2019-12-05 09:30:48 UTC,1423,485,142,McClurg Ct & Erie St,181,LaSalle St & Illinois St,Subscriber,Male,1955,8.08,2019-12-05,5,12,9,70,Male,Subscriber
22581673,2019-05-08 16:21:56 UTC,2019-05-08 16:36:54 UTC,60,898,620,Orleans St & Chestnut St (NEXT Apts),181,LaSalle St & Illinois St,Subscriber,Female,1958,14.97,2019-05-08,8,5,16,67,Female,Subscriber
25706886,2019-11-15 07:49:28 UTC,2019-11-15 07:53:51 UTC,3722,263,191,Canal St & Monroe St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1954,4.38,2019-11-15,15,11,7,71,Male,Subscriber
21952245,2019-02-22 07:49:01 UTC,2019-02-22 07:53:19 UTC,2545,258,77,Clinton St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1954,4.3,2019-02-22,22,2,7,71,Male,Subscriber
22867917,2019-05-29 08:14:19 UTC,2019-05-29 08:23:12 UTC,6025,533,91,Clinton St & Washington Blvd,283,LaSalle St & Jackson Blvd,Subscriber,Male,1956,8.88,2019-05-29,29,5,8,69,Male,Subscriber
22575634,2019-05-08 06:13:12 UTC,2019-05-08 06:20:21 UTC,777,429,91,Clinton St & Washington Blvd,283,LaSalle St & Jackson Blvd,Subscriber,Male,1958,7.15,2019-05-08,8,5,6,67,Male,Subscriber
22730731,2019-05-20 05:35:05 UTC,2019-05-20 05:43:03 UTC,474,478,195,Columbus Dr & Randolph St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1952,7.97,2019-05-20,20,5,5,73,Male,Subscriber
21845142,2019-01-22 04:12:29 UTC,2019-01-22 04:15:07 UTC,5470,158,49,Dearborn St & Monroe St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1957,2.63,2019-01-22,22,1,4,68,Male,Subscriber
21840171,2019-01-18 17:30:17 UTC,2019-01-18 17:34:58 UTC,3590,281,77,Clinton St & Madison St,98,LaSalle St & Washington St,Subscriber,Female,1957,4.68,2019-01-18,18,1,17,68,Female,Subscriber
21852454,2019-01-24 05:50:00 UTC,2019-01-24 05:59:11 UTC,2775,551,43,Michigan Ave & Washington St,98,LaSalle St & Washington St,Subscriber,Male,1958,9.18,2019-01-24,24,1,5,67,Male,Subscriber
